,Name,IsFree,Metacritic,PCMinReqsText,PriceFinal,ReleaseDate,DLCCount
6084,True Bliss,False,0,Minimum:OS: Windows XP or NewerProcessor: 1 GHz ProcessorMemory: 1 GB RAMStorage: 128 MB available space,5.99,May 22 2015,0
6010,Star Trek(tm) : 25th Anniversary,False,0,Minimum:OS: XP Vista 7 8Processor: 1.8 GHz ProcessorMemory: 512 MB RAMGraphics: 3D DirectX compatible graphics cardDirectX: Version 7.0Additional Notes: Keyboard two button mouse,5.99,May 7 2015,0
6009,Independence War(r) 2: Edge of Chaos,False,83,Minimum:OS: Windows XP or Windows VistaProcessor: 1.8 Ghz ProcessorMemory: 512 MB RAMGraphics: 3D graphics card compatible with DirectX 8DirectX: Version 8.0Storage: 2 GB available spaceAdditional Notes: Optical (CD/DVD) drive required in computer for game to start,5.99,May 7 2015,0
1923,Beyond Divinity,False,73,Minimum:OS: Windows XPProcessor: Pentium 4 1.4 GHzMemory: 256 MB RAMGraphics: DirectX compatible 3D cardDirectX(r): 9.0cHard Drive: 2300 MB HD spaceSound: DirectX compatible,5.99,Oct 29 2012,0
3976,Heileen 1: Sail Away,False,0,Minimum:OS: Windows XPProcessor: 1GhzMemory: 512 MB RAMGraphics: DirectX or OpenGL compatible cardStorage: 40 MB available space,5.99,Jun 6 2014,0
6008,Call of Cthulhu: Prisoner of Ice,False,0,Minimum:OS: Windows XPProcessor: 2.0 GHzMemory: 1 GB RAMGraphics: 256 MB VRAMDirectX: Version 9.0cStorage: 200 MB available space,5.99,Nov 4 2015,0
8379,Wheres My Mommy?,False,0,Minimum:OS: Windows XP or latestProcessor: intel i3 32bitsMemory: 500 MB RAMDirectX: Version 9.0Storage: 500 MB available space,5.99,Mar 1 2016,1
7590,Expand,False,0,Minimum:OS: Windows VistaProcessor: 2.0 GHzMemory: 512 MB RAMGraphics: GeForce 8800 or Radeon(r) HD4800 series 512 MB of memoryStorage: 300 MB available space,5.99,Sep 30 2015,1
5703,Finders,False,0,Minimum:OS: Windows Vista/7/8/8.1Processor: 1.6 GHzMemory: 512 MB RAMGraphics: VIdeo 128 MB RAMDirectX: Version 9.0Storage: 415 MB available space,5.99,Apr 9 2015,0
12828,Cubotrox,False,0,Minimum:OS: Windows 7 (32 bits)Processor: Intel Core 2 seriesMemory: 2 GB RAMGraphics: GeForce 200 seriesNetwork: Broadband Internet connectionStorage: 200 MB available spaceAdditional Notes: Broadband internet connection (for leaderboard feature),5.99,Nov 11 2016,0
10721,Stars,False,0,Minimum:OS: Windows 7Processor: Intel i5-4590 / AMD FX 8350Memory: 4 GB RAMGraphics: NVIDIA GeForce(r) GTX 970 / AMD Radeon(tm) R9 290,5.99,Aug 30 2016,0
3990,Hidden in Plain Sight,False,0,Minimum:OS: Windows XP or laterProcessor: 1.2GHz processorMemory: 512 MB RAMGraphics: Graphics Card that supports Pixel Shader 2.0 and Vertex Shader 2.0DirectX: Version 9.0cStorage: 200 MB available spaceAdditional Notes: This game requires Xbox compatible (or emulated) controllers!,5.99,Jul 16 2014,0
9430,Cyber City 2157: The Visual Novel,False,0,Minimum:OS: XPProcessor: Pentium(r) 4 1.5 GHz / Athlon(r) XPMemory: 512 MB RAMGraphics: DirectX(r) 9.0c compatibleDirectX: Version 9.0cStorage: 1200 MB available spaceSound Card: DirectX(r) 9.0c compatible,5.99,May 4 2016,0
7477,Chronicles of the Witches and Warlocks,False,0,Minimum:Memory: 1024 MB RAMDirectX: Version 9.0Storage: 535 MB available space,5.99,Nov 18 2015,0
8126,Nightmare on Azathoth,False,0,Minimum:OS: Windows 7Processor: i3 Core Processor 2.6 ghzMemory: 4 GB RAMGraphics: Geforce GT 335mStorage: 800 MB available space,5.99,Oct 30 2015,0
10928,Lethal Brutal Racing,False,0,Minimum:OS: Windows XP and newerProcessor: 2.0+ GHzMemory: 512 MB RAMGraphics: Integrated GraphicsStorage: 260 MB available spaceSound Card: Integrated Audio,5.99,Aug 5 2016,0
5686,MadSpace: To Hell and Beyond,False,0,Minimum:OS: Windows XP / Vista / 7Processor: 1.0 GHz ProcessorMemory: 512 MB RAMGraphics: 100% DirectX compatible graphicsStorage: 800 MB available spaceSound Card: 100% DirectX compatible card or onboard sound,5.99,May 1 2015,0
3272,Uprising44: The Silent Shadows,False,0,Minimum:OS: Windows Vista/7Processor: Dual Core 2.4GHz processorMemory: 2 GB RAMGraphics: Graphics:Shader 4.0 compatible card (minimum: Nvidia GeForce 9800 AMD Radeon 4830DirectX: Version 9.0cNetwork: Broadband Internet connectionStorage: 5 GB available spaceSound Card: standardAdditional Notes: Onboard Video Card: Not Supported,5.99,Apr 18 2014,0
3299,D.W.A.R.F.S.,False,0,Minimum:OS: Windows Vista XP 2000Processor: Pentium 4 1.4 GHzMemory: 512 MB RAMGraphics: 128MB DirectX 9.0c Compatible Shader Model 1.1/1.4Storage: 800 MB available space,5.99,Mar 20 2014,0
3265,Millennium - A New Hope,False,0,Minimum:OS: Windows XP/Windows Vista/Windows 7/8Processor: 1.6 GHzMemory: 128 MB RAMGraphics: DirectX 9.0 CompatibleDirectX: Version 9.0Storage: 100 MB available spaceSound Card: DirectX 9.0 Compatible Sound,5.99,Apr 25 2014,2
5687,Z.A.R.,False,0,Minimum:OS: Windows XP / Vista / 7Processor: 1.0 GHz ProcessorMemory: 512 MB RAMGraphics: 100% DirectX compatible graphicsStorage: 800 MB available spaceSound Card: 100% DirectX compatible card or onboard sound,5.99,May 1 2015,0
8610,Doodle Kingdom,False,0,Minimum:OS: Windows 7 or higherProcessor: AMD Atholon 64 X2 Dual-Core 4000+ or better / Intel Core 2 Duo Processor 2.0GHz or betterMemory: 2048 MB RAMGraphics: ATI X1800 or better / nVidia 7800 or better / Intel 4100 or better. 512MB Video RAMDirectX: Version 11Storage: 1024 MB available space,5.99,Jun 9 2016,0
10707,Extravaganza Rising,False,0,Minimum:OS: Microsoft(r) Windows(r) XP / Vista / 7 (32-bit/64-bit)Processor: PC with 800MHz Intel(r) Pentium(r) III equivalent or higher processorMemory: 256 MB RAMGraphics: 1024 x 768 pixels or higher desktop resolutionStorage: 114 MB available spaceSound Card: DirectSound-compatible sound card,5.99,Jul 21 2016,1
10719,My Own Pet,False,0,Minimum:OS: Windows 7 or higherMemory: 8 GB RAMGraphics: Geforce GTX 970 or similarDirectX: Version 11Storage: 500 MB available space,5.99,Jul 19 2016,0
8128,5089: The Action RPG,False,0,Minimum:OS: Windows 7+Processor: Dual-coreMemory: 2 GB RAMGraphics: Dedicated 3D acceleration (Intel HD etc. not supported)Storage: 250 MB available spaceSound Card: OpenAL supportedAdditional Notes: Uses Java 8+ 64-bit runtime included,5.99,Feb 3 2016,0
10493,DATH,False,0,Minimum:OS: Windows Vista / 7 / 8/10Processor: 1.5 GhzMemory: 1 GB RAMStorage: 100 MB available space,5.99,Jul 15 2016,0
3244,Richard & Alice,False,70,Minimum:OS: Windows XP SP 3 / Vista / 7 / 8Processor: 1 GHz processorMemory: 512 MB RAMGraphics: DirectX 9.0c compatibleDirectX: Version 9.0cStorage: 100 MB available space,5.99,Jun 5 2014,0
6031,Our Nations Miner,False,0,Minimum:OS: Windows 7 or AboveProcessor: 2 GHzMemory: 4 GB RAMGraphics: DirectX 11 CompatibleDirectX: Version 11Storage: 7 GB available space,5.99,Dec 22 2015,0
8609,Action Legion,False,0,Minimum:OS: Windows 7 / 8 / 10Processor: Dual coreMemory: 4 GB RAMGraphics: GeForce GT 450 or equivalentDirectX: Version 9.0cStorage: 3 GB available space,5.99,Apr 19 2016,1
1906,iBomber Attack,False,0,Minimum:OS:Windows XPProcessor:1.5GhzMemory:512 MB RAMGraphics:OpenGL 2.0 Compatible. ATI NVIDIA or Intel HD.Hard Drive:900 MB HD spaceSound:Windows compatible sound card.Additional:Older Intel graphics cards may have slowdown issues.,5.99,Nov 1 2012,0
3239,GIGANTIC ARMY,False,0,Minimum:OS: Windows 2000 XP 7 or 8Processor: Pentium 4 1.4GHz or betterMemory: 512 MB RAMGraphics: DirectX9-compatible GeForce or Radeon recommendedDirectX: Version 9.0Storage: 512 MB available spaceSound Card: DirectSound-compatible Sound Card,5.99,Mar 6 2014,0
3993,Monomino,False,0,Minimum:OS: Microsoft Windows XPProcessor: Intel(r) Pentium(r) 4 2.0 GHz or equivalent processorMemory: 512 MB RAMGraphics: Intel HD Graphics series or betterStorage: 400 MB available space,5.99,Oct 3 2014,0
6062,Ongaku,False,0,Minimum:OS: XP Vista Windows 7 or laterProcessor: 2.4 GHzMemory: 1 GB RAMGraphics: DirectX 9c shader 2.0 and 256MB Graphics MemoryDirectX: Version 9.0cStorage: 2 GB available spaceSound Card: DirectX 9 compatible sound cardAdditional Notes: Windows Media Player 9 or later DirectX End-User Runtime Web Installer Microsoft Visual C++ 2008 Redistributable Package. Videos used in the game need to be maximum 2gb and need to be able to be viewed in Windows Media Player,5.99,May 28 2015,10
3382,Diadra Empty,False,0,Minimum:OS: Windows(r) Vista 7 8Processor: Intel(r) 1 GHz Processor or comparableMemory: 512 MB RAMGraphics: DirectX(r) 9-level Graphics CardDirectX: Version 9.0Storage: 500 MB available spaceSound Card: DirectSound-compatible Sound Card,5.99,Jul 21 2015,0
3118,Descent: FreeSpace - The Great War,False,0,Minimum:OS: Windows XP Vista 7 8Processor: 1 GhzMemory: 256 MB RAMGraphics: 3D graphics card compatible with DirectX 7DirectX: Version 7.0Network: Broadband Internet connectionStorage: 1600 MB available spaceSound Card: DirectX 7 Direct Sound compatble or better,5.99,May 7 2014,0
12246,Alices Patchworks 2,False,0,Minimum:OS: Windows XP SP3 or laterProcessor: 1500 MHzMemory: 512 MB RAMGraphics: OpenGL 3.0 compliant with 1.0GB of video RAMDirectX: Version 9.0aStorage: 300 MB available space,5.99,Oct 7 2016,0
10508,Gabriel Knight: Sins of the Father(r),False,0,Minimum:OS: Windows XP / Vista / 7 / 8 / 10Processor: 1.0 GHzMemory: 256 MB RAMGraphics: DirectX 7 CompatibleDirectX: Version 7.0Storage: 700 MB available spaceSound Card: DirectX Compatible,5.99,Aug 29 2016,0
11184,Streamer Simulator,False,0,Minimum:OS: Windows XP Vista or 7Processor: 1.2 GHzMemory: 2 GB RAMGraphics: DirectX(r) 9 Compatible Graphics CardDirectX: Version 10Storage: 300 MB available space,5.99,Aug 23 2016,0
3019,Hero Siege,False,0,Minimum:OS: Windows 7/8/10Processor: DualCore 1.8 GHZMemory: 4 GB RAMGraphics: 512 mbStorage: 100 MB available spaceAdditional Notes: This game DOES NOT WORK on low end laptops with INTEGRATED GPUs such as HD4000 ETC.,5.99,Jan 29 2014,12
3463,Harvester,False,53,Minimum:OS: Windows XP / Vista / 7Processor: 1.0 GHz ProcessorMemory: 512 MB RAMGraphics: 100% DirectX compatible graphicsStorage: 2 GB available spaceSound Card: 100% DirectX compatible card or onboard sound,5.99,Apr 4 2014,0
3015,Year Walk,False,87,Minimum:OS: Windows XPProcessor: 2 GHzMemory: 1 GB RAMGraphics: Pixel Shader 2.0 256 MBStorage: 1100 MB available space,5.99,Mar 6 2014,0
3471,Resident Evil Revelations 2 / Biohazard Revelations 2,False,0,Minimum:OS: Windows(r) 7Processor: Intel(r) Core(tm) 2 Duo E6700 AMD Athlon X2 2.8 GHzMemory: 2 GB RAMGraphics: NVIDIA(r) GeForce(r) 8800 GTS AMD Radeon HD 3850DirectX: Version 9.0cNetwork: Broadband Internet connectionStorage: 23 GB available spaceSound Card: DirectSound Support  (DirectX(r) 9.0c)Additional Notes: Input: Mouse / Keyboard (Recommended: Xbox 360(r) Controller for Windows(r)),5.99,Feb 24 2015,22
2990,Antisquad,False,0,Minimum:OS: Windows 7Processor: Core 2 DuoMemory: 2 GB RAMGraphics: Direct3D9 compatableDirectX: Version 9.0Storage: 1 GB available spaceSound Card: SB16 compatible,5.99,May 22 2014,6
7497,Little Big Adventure - Enhanced Edition,False,0,Minimum:OS: Windows Vista 7 8Processor: Pentium 4 2.4GhzMemory: 1 GB RAMGraphics: Intel HD GraphicsDirectX: Version 9.0Storage: 3 GB available space,5.99,Oct 20 2015,0
6158,Tenshu General,False,0,Minimum:OS: Windows 7Processor: Intel or AMDMemory: 512 MB RAMGraphics: OpenGL compatibleStorage: 50 MB available space,5.99,Dec 1 2015,0
2970,The Labyrinth of Time,False,0,Minimum:OS: Windows XP / Vista / 7 / 8Processor: 1.8 GHz ProcessorMemory: 512 MB RAMGraphics: 100% DirectX compatible graphicsDirectX: Version 9.0cNetwork: Broadband Internet connectionStorage: 600 MB available spaceSound Card: 100% DirectX compatible card or onboard sound,5.99,Nov 26 2014,0
3483,TY the Tasmanian Tiger 4,False,0,Minimum:OS: Windows(r) 7 SP1 Windows(r) 8/8.1 (32bit and 64bit) Windows(r) 10 (32bit and 64bit)Processor: 3.0 GHz Intel(r) Pentium(r) 4 or 1.8 GHz AMD Athlon(tm) 64 3000+Memory: 2 GB RAMGraphics: nVidia GeForce 6800GT or AMD Radeon X1950 Pro (256MB VRAM with Shader Model 3.0 or higher)DirectX: Version 11Storage: 400 MB available spaceSound Card: DirectX 9.0c-compliantAdditional Notes: Windows-compatible keyboard and mouse optional Microsoft XBOX360 controller or compatible,5.99,Sep 17 2015,2
9443,The Lost,False,0,Minimum:OS: Win7Processor: Core i3Memory: 512 MB RAMGraphics: NVIDIA GeForce GTX 745DirectX: Version 5.2Storage: 520 MB available spaceSound Card: NVIDIA High Definition Audio,5.99,Aug 17 2016,0
8442,EGO PROTOCOL,False,0,Minimum:OS: Windows XP SP3 or newerProcessor: Intel Core 2 Duo GHzMemory: 2 GB RAMGraphics: GeForce GT610Storage: 1 GB available space,5.99,Feb 16 2016,0
2917,Acceleration of SUGURI X-Edition HD,False,0,Minimum:OS: Windows(r) XP Vista or Windows 7Processor: Intel(r) 1 GHz Processor or comparableMemory: 256 MB RAMDirectX: Version 9.0cNetwork: Broadband Internet connectionStorage: 500 MB available spaceSound Card: DirectSound-compatible Sound Card,5.99,Jul 1 2014,0
3516,The Charnel House Trilogy,False,68,Minimum:OS: Windows XP SP 3 / Vista / 7 / 8Processor: 1 GHz processorMemory: 512 MB RAMGraphics: Integrated Graphics (512MB VRAM and above)DirectX: Version 9.0cStorage: 200 MB available spaceSound Card: DirectX 9.0c compatible.,5.99,Apr 16 2015,1
10905,SCP 087. Re,False,0,Minimum:OS: Windows(r) XP/Windows Vista/Windows 7/Windows 8 (latest updates) with DX 9.0Processor: Intel(r) Pentium(r) D ili AMD Athlon(tm) 64 X2Memory: 2 GB RAMGraphics: NVIDIA(r) GeForce(r) 7800GT ili ATI Radeon(tm) X1950 ProDirectX: Version 9.0Storage: 500 MB available spaceSound Card: Any card which support Directx 9,5.99,Aug 17 2016,0
6445,Monstro: Battle Tactics,False,0,Minimum:Memory: 2048 MB RAMGraphics: Pixel Shader version 2.x+Storage: 250 MB available space,5.99,Dec 3 2015,1
7430,Operation Hardcore,False,0,Minimum:OS: Windows 7 or 8Processor: 2 Ghz or faster SSE2 instruction set supportGraphics: DX9 (shader model 2.0) capabilities; generally everything made since 2004 should workDirectX: Version 9.0Network: Broadband Internet connectionStorage: 300 MB available space,5.99,Mar 2 2016,1
10623,A Week of Circus Terror,False,0,Minimum:OS: Windows XP/Vista/7Processor: 2 GHz Intel Pentium 4 or AMD Athlon or equivalentGraphics: 1 GBDirectX: Version 9.0Storage: 400 MB available spaceSound Card: AnyAdditional Notes: This game is made in 1280x720 (16:9) resolution.,5.99,Aug 5 2016,0
12805,The Electric Shocktopus,False,0,Minimum:OS: Windows XP SP2+Processor: SSE2 instruction set supportMemory: 300 MB RAMDirectX: Version 9.0Storage: 130 MB available space,5.99,Nov 30 2016,0
3028,Burning Cars,False,0,Minimum:OS: Windows XP SP3 7 8Processor: 15 GhzMemory: 1 GB RAMGraphics: Nvidia GeForce 7 family or higherStorage: 100 MB available spaceSound Card: AnyAdditional Notes: PhysX driver required.,5.99,Jan 31 2014,0
3459,Hard Truck Apocalypse: Rise Of Clans / Ex Machina: Meridian 113,False,0,Minimum:OS: XP/Vista/7/8Processor: Pentium 4/Athlon XP 1.7 GHzMemory: 512 MB RAMGraphics: DirectX compatible 64 MBDirectX: Version 9.0cStorage: 2 GB available space,5.99,Mar 14 2014,0
10517,The Secret Monster Society - Chapter 1:  Monsters Fires and Forbidden Forests,False,0,Minimum:OS: Windows XP / Vista / 7Processor: 1.0 GHz ProcessorMemory: 2 GB RAMGraphics: 100% DirectX compatible graphicsStorage: 1 GB available spaceSound Card: 100% DirectX compatible card or onboard sound,5.99,Jul 28 2016,2
5723,The Way We All Go,False,0,Minimum:OS: Win XP+Processor: 1GhzMemory: 512 MB RAMGraphics: DirectX or OpenGL compatible cardDirectX: Version 9.0cStorage: 400 MB available spaceSound Card: Integrated,5.99,Mar 24 2015,0
3950,Tex Murphy: Martian Memorandum,False,0,Minimum:OS: Windows XP / Vista / 7Processor: 1.0 GHz ProcessorMemory: 512 MB RAMGraphics: 100% DirectX compatible graphicsStorage: 100 MB available spaceSound Card: 100% DirectX compatible card or onboard sound,5.99,Jun 12 2014,0
3949,Tex Murphy: Mean Streets,False,0,Minimum:OS: Windows XP / Vista / 7Processor: 1.0 GHz ProcessorMemory: 512 MB RAMGraphics: 100% DirectX compatible graphicsStorage: 100 MB available spaceSound Card: 100% DirectX compatible card or onboard sound,5.99,Jun 12 2014,0
3407,Showtime!,False,0,Minimum:OS: Windows XP Vista 7 and 8Processor: 1.6 GHzMemory: 512 MB RAMStorage: 35 MB available spaceAdditional Notes: REQUIRED: English (System Language),5.99,May 23 2014,0
3414,RollerCoaster Tycoon(r): Deluxe,False,0,Minimum:OS: Windows XP or Windows VistaProcessor: 1.8 GHz ProcessorMemory: 512 MB RAMGraphics: 3D graphics card compatible with DirectX 7DirectX: Version 7.0Storage: 2 GB available space,5.99,May 21 2014,0
12076,Draw Slasher,False,0,Minimum:OS: Windows 7 SP1 8 10Processor: Intel i3 2100+ or AMD FX-4100+Memory: 2 GB RAMGraphics: 512 MB VRAM nVidia GT 720+ or AMD HD 5450+ or Intel HD Graphics 5000+DirectX: Version 9.0cStorage: 600 MB available spaceSound Card: DirectX compatibleAdditional Notes: Good mouse :),5.99,Oct 13 2016,0
10509,Intrude,False,0,Minimum:OS: Windows 7Processor: 2.3 GHZMemory: 1 GB RAMGraphics: 256 MBDirectX: Version 9.0cStorage: 30 MB available spaceAdditional Notes: Widescreen aspect ratio recommended.,5.99,Aug 1 2016,1
12269,Solitaire Beach Season,False,0,Minimum:OS: Windows XP SP3 or laterProcessor: 1500 MHzMemory: 512 MB RAMGraphics: OpenGL 3.0 compliant with 1.0GB of video RAMDirectX: Version 9.0cStorage: 35 MB available space,5.99,Oct 10 2016,0
8399,Crudelis,False,0,Minimum:OS: Windows(r) XP / Vista / 7 / 8 / 10 (32-bit/64-bit)Processor: Intel(r) Pentium(r) 4 2.0 GHz equivalent or faster processorMemory: 1024 MB RAMStorage: 500 MB available space,5.99,Jan 20 2016,1
9942,.EXE,False,0,Minimum:OS: Windows 7Processor: Dual Core 2.3 GHzMemory: 4 MB RAMGraphics: 256 MBStorage: 200 MB available space,5.99,Jun 16 2016,1
3930,School Bus Fun,False,0,Minimum:OS: Windows 2000 / XP / Vista / 7 / 8Processor: 1.5 GHzMemory: 1 GB RAMGraphics: DirectX9 3D compatible graphic card with 128 MB RAMDirectX: Version 9.0Storage: 100 MB available space,5.99,Jul 3 2014,0
3063,Cypress Inheritance: The Beginning,False,0,Minimum:OS: Window XP SP3Processor: Intel i5 or AMD A10Memory: 4 GB RAMGraphics: NVIDIA GeForce GT 560 / ATI Radeon HD 6750DirectX: Version 9.0cStorage: 8 GB available spaceSound Card: DirectSound(r) compatible sound card,5.99,Mar 10 2014,0
8594,Dungeons Are Random,False,0,Minimum:OS: Windows 7Processor: 1.6 GhzMemory: 2 GB RAMGraphics: 256MBDirectX: Version 9.0Storage: 200 MB available space,5.99,Jan 5 2016,0
9389,Mibiblis Quest,False,0,Minimum:OS: Windows 7 or laterProcessor: 2.5 GHzMemory: 500 MB RAMStorage: 100 MB available space,5.99,Aug 4 2016,1
12376,BoomTown! Deluxe,False,0,Minimum:OS: Windows 7Processor: Intel Core 2 Duo @2GHzMemory: 2 GB RAMStorage: 40 MB available space,5.99,Oct 14 2016,0
9858,Garage Drummer VR,False,0,Minimum:OS: Windows 7 64bitProcessor: Intel I5 5th generationMemory: 6 GB RAMGraphics: Nvidia 970DirectX: Version 11Storage: 3 GB available space,5.99,Jun 21 2016,0
5973,Selenon Rising,False,0,Minimum:OS: Windows XP SP1Processor: Pentium 4 1.7 GHzMemory: 128 MB RAMGraphics: Intel Integrated ChipsetStorage: 300 MB available space,5.99,Apr 29 2016,1
3048,Snow Horse,False,0,Minimum:OS: Windows XP SP3Processor: 1 GHzMemory: 512 MB RAMDirectX: Version 9.0Storage: 500 MB available spaceAdditional Notes: Its a snowboarding horse game it can run on anything,5.99,Aug 3 2016,0
10558,The Beast Within: A Gabriel Knight(r) Mystery,False,0,Minimum:OS: Windows XP / Vista / 7 / 8 / 10Processor: 1.0 GHzMemory: 256 MB RAMGraphics: DirectX 7 CompatibleDirectX: Version 7.0Storage: 3200 MB available spaceSound Card: DirectX Compatible,5.99,Aug 29 2016,0
12227,Zombie Birds First Encounter Halloween,False,0,Minimum:OS: Windows XP / 7 / 8 / 10Processor: Intel Core Duo 2 2.5 GHzMemory: 1 GB RAMGraphics: ATI Radeon HD 4800 SeriesDirectX: Version 9.0cStorage: 500 MB available spaceSound Card: Onboard Soundcard,5.94,Oct 19 2016,0
12613,Alien Invasion Tower Defense,False,0,Minimum:OS: Windows 7Processor: 2.0 GhzMemory: 1 GB RAMGraphics: 512 MB Graphics CardDirectX: Version 9.0Storage: 1 GB available space,5.94,Oct 27 2016,0
8615,Iron Sea Defenders,False,0,Minimum:OS: Windows XP SP3 or laterProcessor: 1500 MHzMemory: 512 MB RAMGraphics: OpenGL 3.0 compliant with 1.0GB of video RAMDirectX: Version 9.0cStorage: 121 MB available space,5.94,Sep 9 2016,0
12837,Keep Defending,False,0,Minimum:OS: Windows 7 SP 1 or laterProcessor: Intel Core i5 4690 or equivalentMemory: 8 GB RAMGraphics: nVidia GTX 980Ti or equivalentDirectX: Version 11Storage: 450 MB available space,5.94,Dec 8 2016,0
12101,Secrets of Magic: The Book of Spells,False,0,Minimum:OS: 7/8/10Processor: 2 GHzMemory: 2 GB RAMGraphics: 256 MBDirectX: Version 9.0Storage: 170 MB available space,5.94,Oct 20 2016,0
11947,Containment Initiative,False,0,Minimum:OS: Windows 7Processor: Intel Core i5 4590 or AMD FX 8350 or greaterMemory: 4 GB RAMGraphics: GeForce GTX 970 or AMD Radeon R9 290 or betterStorage: 5 GB available space,5.94,Sep 23 2016,0
9888,Hyper Bowling VR,False,0,Minimum:OS: Windows 8 Windows 8.1 Windows 10Processor: Intel i5-4590 / AMD FX 8350 equivalent or greaterMemory: 4 GB RAMGraphics: NVIDIA GeForce(r) GTX 970 / AMD Radeon(tm) R9 290 equivalent or greaterDirectX: Version 11Storage: 3 GB available space,5.84,May 11 2016,0
10810,Russian VR Coasters,False,0,Minimum:OS: Windows 7 SP1Processor: Intel i5-4430Memory: 8 GB RAMGraphics: NVIDIA GeForce(r) GTX 760,5.75,Jul 27 2016,0
3149,868-HACK,False,0,Minimum:OS: Windows XP/Vista/7Processor: 1.6GHzMemory: 512 MB RAMGraphics: 128MbStorage: 27 MB available space,5.65,Jan 26 2015,0
11915,Bitslap,False,0,Minimum:OS: Windows 7 SP1 or newerProcessor: Intel Core i5 4590 or AMD FX 8350 or greaterMemory: 4 GB RAMGraphics: GeForce GTX 970 or AMD Radeon R9 290 or better,5.59,Sep 23 2016,0
12475,Murder Mystery Adventure,False,0,Minimum:OS: Windows 7 8 10Processor: Intel(r) Core(tm) 2 Duo / AMD(r) Athlon(tm) X2 min. 2.8 GHZMemory: 4 GB RAMGraphics: Nvidia(r) / AMD(r) with 512 MB memoryDirectX: Version 10Storage: 2 GB available space,5.59,Oct 25 2016,0
10801,Elven Assassin,False,0,Minimum:OS: Windows 7 or newerProcessor: Intel i5-4590 / AMD FX 8350 equivalent or greaterMemory: 4 GB RAMGraphics: NVIDIA GeForce(r) GTX 970 / AMD Radeon(tm) R9 290 equivalent or greaterStorage: 1 GB available spaceAdditional Notes: Video Output: HDMI 1.4 or DisplayPort 1.2 or newer; USB Port: 1x USB 2.0 or greater port,5.59,Sep 10 2016,0
9854,Crongdor the Barbarian,False,0,Minimum:OS: Microsoft(r) Windows(r) 7/8.1/10Processor: 2 GHz processorMemory: 2 GB RAMGraphics: OpenGL 3.0 compatible driverStorage: 256 MB available spaceSound Card: Any,5.59,Jul 6 2016,1
12468,Last Days,False,0,Minimum:OS: Windows 7Processor: Intel i5 or HigherMemory: 4 GB RAMGraphics: NVIDIA 940M or LowerStorage: 1 GB available spaceSound Card: N/A,5.59,Oct 20 2016,0
11952,Cranium Conundrum,False,0,Minimum:OS: XP Vista Windows 7 or Windows 8Processor: Intel Celeron 1800 MHzMemory: 512 MB RAMDirectX: Version 9.0Storage: 150 MB available space,5.39,Sep 23 2016,0
8242,FALL,False,0,Minimum:OS: XP7810Processor: Intel Core2 DuoMemory: 100 MB RAMGraphics: GEFORCE 980GTDirectX: Version 9.0cStorage: 100 MB available spaceSound Card: DirectSound,5.39,Dec 17 2015,0
12769,Mr. Massagy,False,0,Minimum:OS: Windows XP Vista 7 8 8.1 10... was Windows 9 a thing?Processor: As long as its not a food processor use around 1.2 GHz or faster.Memory: 512 MB RAMGraphics: At least 128MB of video memory.Network: Broadband Internet connectionStorage: 150 MB available spaceAdditional Notes: *Take it easy with the controller we dont need more proctologist stories...,5.39,Dec 5 2016,0
12462,Guardian of The Demon Valley,False,0,Minimum:OS: windows 7Processor: Intel i5-4590 3.3 GHzMemory: 8 GB RAMGraphics: Nvidia Geforce GTX 970AMD Radeon R9 290Storage: 500 MB available space,5.39,Oct 20 2016,0
8443,Dragonpath,False,0,Minimum:OS: Windows Vista+Processor: i5Memory: 4 GB RAMGraphics: Nvidia Geforce 540DirectX: Version 9.0Storage: 800 MB available spaceAdditional Notes: 720p,5.35,Jul 6 2016,0
6101,Portal of Evil: Stolen Runes Collectors Edition,False,0,Minimum:OS: XP/Vista/7/8Processor: 1.6 GHzMemory: 512 MB RAMDirectX: Version 9.0Storage: 1100 MB available space,5.24,May 26 2015,0
12541,Deaths Life,False,0,Minimum:OS: Windows XP SP2+Processor: SSE2 instruction set support.Memory: 2 GB RAMGraphics: DX9 (shader model 3.0) or DX11 with feature level 9.3 capabilities.DirectX: Version 11Storage: 400 MB available space,5.09,Oct 26 2016,0
6918,Dark Years,False,0,Minimum:OS: Windows XP Windows 7 Vista 8.1 Windows 10Processor: Intel Dual Core or Core 2 duo 2.6 GHzMemory: 2 GB RAMGraphics: GT640 or ATI 6750,5.09,Oct 16 2015,0
13343,Tomato Way,False,0,Minimum:OS: Windows 7Processor: Dual Core CPU (2.2+ GHz Dual Core CPU or better)Memory: 2 GB RAMGraphics: DirectX 10 Shader Model 4 compliant graphics cards (GeForce 8800 GT 512 MB GeForce GTS 250 etc)DirectX: Version 9.0cStorage: 4 GB available space,5.09,Dec 7 2016,0
11939,VilleTown,False,0,Minimum:OS: XP Vista 7 or 8Memory: 512 MB RAMGraphics: 128MB Graphics cardStorage: 200 MB available space,5.09,Sep 23 2016,1
12495,Ghostdream,False,0,Minimum:OS: Windows 7Processor: 900 MhzMemory: 256 MB RAMGraphics: supports all DirectX video cardsDirectX: Version 9.0cStorage: 2 GB available spaceSound Card: supports all DirectX compatible sound,5.09,Oct 24 2016,0
